ASIN,Name,UPC,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,FBA Fees,VCF,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*010838105600,B001F8QZNM,"Lee's Airline Holders, Pack of 6",2.19,BC406821,10838105600,Lee,,206195,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,3.1,1.1,3.2,0.1,5.15,N,23,0,N
*010838105600,B00MUX4R9A,Airline Holders (Pack of 4),,,10560,Lee,,697947,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,17.92,N,1,0,N
*010838105600,B004LOEOH6,10560 Airline Holder 6 / Cd - Part #: 10560,4.72,,10560,Lee,,534316,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,5.9,N,2,0,N
*010838105600,B015LMZ9ES,Lee S Aquarium & Pet Products Airline Holders 6 Pack - 10560,18.15,,406821,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,10.15,N,1,0,N
*010838106003,B0002APS2S,Lee's AQ2 Aquarium Divider System for 10-Gallon Tanks,17.99,10600,10600,Lee,,20231,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,4.5,1.5,12.25,0.25,9.99,Y,23,1,Y
*010838106003,B0002APS64,Lee's AQ2 Aquarium Divider System for 20H-Gallon Tanks - 12 x 16-Inches,22.99,10610,10610,Lee,,34802,Single Detail Page Misc,1.06,0.96,1.00,0.04,3.06,0,0.15,4.6,1.7,15.4,0.35,17.65,N,15,1,N
*010838110109,B0018CG4Y0,"Lee's Ghost House, 2-Inch by 10-Inch",9.99,11010,11010,Lee,,108576,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,3,2,10.5,0.1,5.49,N,9,0,Y
*010838110109,B0002APSJQ,"Lee's Vegi Clip, Clown Fish",3.99,11022,11022,Lee,,73719,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.1,1.3,12.4,0.3,4.88,Y,26,6,Y
*010838110109,B00963QK7E,"Ghost Fish House Aquarium Tank Size: 2"" H x 2"" W x 10"" D",,,,TDP,,696439,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,20.91,N,2,0,N
*010838115166,B0002APT0Y,"Lee's 6-Inch Slim Jr. Ultra Gravel Vacuum Cleaner, Self-Start",7.49,11516,11516,Lee,,17130,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,5.3,0.9,12.2,0.25,4.99,N,17,0,Y
*010838115166,B007B4X5F0,Slim Jr. Gravel Vacuum Cleaner (Pack of 2),,,11516,"GRAVEL SLIM JUNIOR VACUUM CLEANER 6""",,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,24.5,N,4,0,N
*700580208062,B0002APT18,"Lee's 12-Inch Slim Jr. Ultra Gravel Vacuum Cleaner, Self-Start with Hose Clip",7.99,11549,11549,Lee,,21992,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,5.4,1.1,14.2,0.3,6.99,N,17,0,Y
*010838115500,B009P72IT0,Stretch Gravel Cleaner - Size: 9-17 Inch,21.97,,407812,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,16.25,N,1,0,N
*010838115500,B0002APT1I,"Lee's Stretch Ultra Gravel Vacuum Cleaner, Self-Start",8.99,11550,11550,Lee,,104363,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,7.1,1.3,7.9,0.35,6.85,N,19,0,Y
*010838115500,B005X065MY,Gravel Stretch Mini - vac,26.03,,B43ALE11550,TDP,,836810,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,11.47,N,2,0,N
*010838115524,B004LODLBG,"Lee's Ultra GravelVac, Self-Start with Nozzle & Hose Clip - 5"" Mini",11.99,11552,11552,Lee,,152002,Pet Products,1.06,3.51,1.00,0.03,5.60,0,0.15,5.6,1.4,13.9,5.1,11.99,Y,20,1,Y
*634252033112,B00BUFTNDO,Ultra Gravel Vacuum Cleaner With Nozzle,8.97,ALE11552,11552,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,13.25,N,3,0,N
*010838115524,B00V3Q4PSI,Lee S Aquarium & Pet Products Vacuum Gravel Cleaner 5 Inch - 11552,25.16,,407814,Lee's Aquarium,,,Home Improvement,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,22.75,N,1,0,N
*010838115548,B000NKCP78,Ultra Gravel Vacuum Cleaner With Nozzle,9.45,,11554,Lee,,393854,Pet Products,1.06,0.96,1.00,0.05,3.07,0,0.15,6.1,1.6,16.1,0.7,22.9,Y,3,1,N
*010838115548,B0002APT22,"Lee's Ultra GravelVac, Self-Start with Nozzle & Hose Clip - 9"" Small",12.49,11554,11554,Lee,,45257,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,6.6,0.6,15.4,0.75,10.92,Y,21,2,Y
*010838115548,B001D6WXCI,Gravel Vacuum Cleaner W/nozzle,23.61,,406031,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,19.33,N,1,0,N
*010838115548,B006OOPQSW,Gravel Vacuum Cleaner 9,,,ALE11554,Lee's Pet Products,,,BISS,1.06,0.50,1.00,0.00,2.56,0,0.12,0,0,0,0,13.23,N,1,0,N
*010838115586,B000NKB5LU,Ultra Gravel Vacuum Cleaner With Nozzle 16 Inch 11558,13.77,ALE11558-15_9100,11558,Lee,,332131,Pet Products,4.09,2.45,0.00,0.07,6.61,0,0.15,7.24,2.05,20.08,1.15,20.3,N,12,0,N
*634252033143,B0010P0ZNG,"Lee's Ultra GravelVac, Self-Start with Nozzle & Hose Clip - 16"" Large",25.99,11558,11558,Lee,,31578,Pet Products,4.09,2.84,0.00,0.10,7.03,0,0.15,8.5,2,24,1.1,18.07,Y,15,2,Y
*010838115661,B00BUFTQTK,Ultimate Economy GravelVac Cleaner,,,ALE11566,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*634252033167,B0002APT36,Lee's The Ultimate Gravel Vac 25' Kit,62.99,11570,11570,Lee,,116368,Pet Products,1.06,2.73,1.00,0.17,4.96,0,0.15,9.9,4.2,13.4,3.6,43.78,Y,21,1,Y
*780231618860,B0071DHCHI,Ultimate Gravel Vacuum,59.54,,11566,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,51.33,N,4,0,N
*886827846133,B007UWDRUG,"Lee's Pet Products ALE11566 Economy Gravel Vacuum for Aquarium, 25-Feet",62.45,107039,107039,Lee's Pet Products,,555086,Pet Products,1.06,2.73,1.00,0.18,4.97,0,0.15,9.7,4.3,13.7,3.45,24.05,Y,4,1,Y
*010838115661,B000O7O58M,Lee`s Aquarium Economy Ultimate Gravel Vacuu 25ft,43.99,BC407901,010838115661,Lee's Aquarium,,355906,Pet Products,1.06,2.73,1.00,0.00,4.79,0,0.15,0,0,0,3.25,36.71,N,19,0,N
*634252033167,B0002APT36,Lee's The Ultimate Gravel Vac 25' Kit,62.99,11570,11570,Lee,,116368,Pet Products,1.06,2.73,1.00,0.17,4.96,0,0.15,9.9,4.2,13.4,3.6,43.78,Y,21,1,Y
*010838115708,B004PBA7EO,Ultimate Gravel Vacuum Kit,46.45,,11570,Lee,,728222,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,3,3,0,N/A,N,1,0,N
*010838115814,B0002APT4K,"Lee's The Ultimate Hose Coupler, Male",6.99,11581,11581,Lee,,140479,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.7,1,5.9,0.1,6.99,Y,8,1,Y
*010838115814,B00MFVLM68,Ultimate Hose Coupler (Pack of 2),,,11581,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838115821,B0002APT4U,"Lee's Ultimate Hose Coupler, Female",8.99,11582,11582,Lee,,113972,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.6,1.3,5.9,0.1,8.99,Y,9,1,Y
*010838115821,B00DDZ9DWK,Ultimate Gravel Vac Female Coupler,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,25.5,N,1,0,N
*716184579170,B005X06B2S,Ultimate Gravel Vac Female Coupler,25.08,,B43ALE11582,TDPS,,785355,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,16.72,N,1,0,N
*010838115845,B0002APT5E,"Lee's Ultimate Faucet Adapter, Plastic",6.99,11584,11584,Lee,,267745,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.4,1.3,2.5,0.1,6.99,Y,11,2,Y
*010838115845,B001D73NS0,Ultimate Faucet Adapter-plus,20.57,,407818,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,9.19,N,1,0,N
*010838115845,B00SNC7LYA,Ultimate Faucet Adapter (Pack of 2),,,11584,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*716184579194,B0002APTXG,"Lee's The Ultimate Faucet Adapter, Metal",9.99,11585,11585,Lee,,41237,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.3,1.3,5.7,0.02,8.59,Y,21,2,Y
*010838115852,B015KIDMYW,Ultimate Gravel Vac Faucet Adp - Metal,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838115869,B0002APTYK,Lee's Ultimate GravelVac Cleaning Claw,7.99,11586,11586,Lee,,110506,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.3,2.2,6.7,0.1,7.99,Y,5,1,Y
*010838120061,B0002QHMP8,Lee's Pet Products ALE12006 Fine Acrylic Algae Scrubber Pad for Aquarium,1.65,107053,107053,Lee's Pet Products,,58597,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,6,1.2,8,0.05,4.18,N,10,0,Y
*010838120085,B00BS98Z3G,Lees Fin Acrylic Aquarium Scrubber Pad Xlarge,,,ALE12008,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0.25,N/A,N,0,0,N
*010838120085,B0006JLRJS,Lee's Scrubber Pad Jumbo Fine (Acrylic) Cardboard Sleeve 6in x 9in,3.76,,41012008,Lees Aquarium & Pet Products,,347412,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,5.9,1.1,9.7,0.02,9.93,Y,8,1,N
*010838120085,B004PBA73U,Lee's Pet Products ALE12008 Xl Fine Acrylic Algae Scrubber Pad for Aquarium,,107055,107055,Lee's Pet Products,,95347,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,6,1,10,0.1,7.99,Y,3,2,Y
*010838120085,B002DZI39A,Jumbo Fine Acrylic Scrubber Pad,,,ALE12008,LEE'S PET PRODUCTS,,458166,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,6.3,1.3,10,0.1,8.89,Y,3,1,N
*010838120085,B001F976EI,Jumbo Scrubber Pad For Acrylic - 12008 - Bci,5.99,,LE12008,Lee's Aquarium,,181677,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,6,1,10,0.05,8.43,Y,2,1,N
*010838120405,B007PGE8P0,"ALGAE CLEANER ON STICK WITH SCRAPER, 3 PACK, AQUARIUM, MAINTENANCE EQUIPMENT, LEE'S PET PRODUCTS",,,ALE12040,ALGAE CLEANER ON STICK WITH SCRAPER,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,25.97,N,1,0,N
*010838120405,B0002QHMR6,Lee's Pet Products ALE12040 Algae Clean Stick with Algae Scraper,3.99,10838120405,10838120405,Lee's Pet Products,,353176,Pet Products,4.09,2.06,0.00,0.02,6.17,0,0.15,2.4,1.7,18.2,0.1,5.14,Y,14,1,N
*707005108006,B0002QHMSK,Lee's Super Algae Scrubber w/Handle for Glass Tanks - Coarse,12.39,12080,12080,Lee,,13924,Pet Products,4.09,2.06,0.00,0.04,6.19,0,0.15,3,2.75,18.5,0.4,11.72,Y,13,2,Y
*010838120801,B00BS98TZ0,Lee's Coarse Scrubber Pad with Handle for Glass Aquariums,,,12080,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838120856,B00DDZ9I2U,Algae Scrubber White Acrylic Pad W/handle,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*707005107993,B0006JLRKC,Lee's Super Algae Scrubber w/Handle for Acrylic Tanks - Fine,5.99,12085,12085,Lee,,36859,Pet Products,4.09,2.06,0.00,0.02,6.17,0,0.15,3.4,1.6,18.2,0.2,12.21,Y,6,2,Y
*010838124052,B01CN8YZ2A,Lee's Check Valve (1/Cd),,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838124052,B004LODDNM,Lees Aquarium Spring Check Valve,4.76,BC407151,12405,Lee,,425634,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.9,0.4,5.3,0.05,4.38,Y,8,2,N
*010838124052,B002DZE84E,Check Valve (Pack of 3),,,12405,CHECK VALVE (1/CD),,315340,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,14.88,N,3,0,N
*010838124052,B0002APU4Y,"Lee's Pet Products ALE12405 Check Air Flow Valve for Aquraium Pumps, 1-Blister Card",2.59,107058,107058,Lee's Pet Products,,107241,Single Detail Page Misc,1.06,0.50,1.00,0.00,2.56,0,0.15,1.2,0.1,5,0.1,5.24,N,18,0,N
*010838125165,B0002APU58,"Lee's Pet Products ALE12516 2-Pack Discard a Stone Disposable Air Diffuser for Aquarium Pump, Coarse",2.99,107059,107059,Lee's Pet Products,,247868,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4,1,4.5,0.02,5.02,Y,6,2,Y
*010838125165,B00DDZ1BRK,Discard - a-stone Air Diffusers 2pk (coarse),,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,1,0,N
*010838125202,B0002APU62,"Lee's Pet Products ALE12520 6-Pack Discard a Stone Disposable Air Diffuser for Aquarium Pump, Coarse",2.29,107062,107062,Lee's Pet Products,,44375,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,4.2,0.6,6,0.02,5.64,N,15,0,Y
*010838125202,B004ZXTMGQ,Lees Discard A Stone 6pk Coarse,,,12520,Lee,,258776,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.6,0.4,3.1,0.65,9.47,N,1,0,N
*010838125202,B00BS98YEQ,"LEE'S AQUARIUM & PET PRODUCT - DISCARD-A-STONE (AIRSTONE) ""Ctg: AQUATIC PRODUCTS - AQUATICS - BUBBLE MAKERS""",,,MSSLE12520L01,LEE'S AQUARIUM & PET PRODUCT,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838125202,B01CN91SQK,Lee's Discard-A-Stone Air Diffusers 6pk (Coarse),,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838125202,B00BUFVADK,Lee Discard A Stone Coarse Plastic Air Diffusers Undergravel Filters 6 Piece,6.6,,41012520,Lee,,347971,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,8.22,N,1,0,N
*010838125219,B00SLAKR6I,Discard-A-Stone (Pack of 3),,,12521,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,23.76,N,1,0,N
*010838125219,B003XKALA8,"Lee's Pet Products ALE12521 6-Pack Discard a Stone Disposable Air Diffuser for Aquarium Pump, Fine",2.99,107063,107063,Lee's Pet Products,,17278,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.2,0.7,6,0.02,5.64,N,21,0,Y
*010838125219,B001D73U9C,Lee S Aquarium & Pet Products Discard-a-stone Fine Diffusair 6 Pack - 12521,10.75,,406511,Lee's Aquarium,,233866,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,7.37,N,3,0,N
*010838125219,B00BS98YO6,Discard-A-Stone,6.6,,12521,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,9.57,N,2,0,N
*885363170337,B0002APUP8,"Lee's 2-Inch Wooden Air Diffuser, 2-Pack",32.99,12550,12550,Lee,White,11923,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.2,0.1,5.6,0.15,6.62,Y,13,2,Y
*010838125516,B0002APUPI,Lees Wooden Air Diffuser: 2 inch Single Pack,3.95,,010838125516,Lee's Aquarium,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838130152,B00BUFVIIM,Lee Filter Saver Bag Resin Essential Prevent Costly Damage Mesh 4 X 8 Inches,8.82,,41013015,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,10.83,N,1,0,N
*010838130152,B00SNC5XI6,"Filter Saver Bag [Set of 2] Size: 8"" H x 4"" W",,,13015,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*707005135408,B004LOENHM,"Lee's Pet Products ALE13015 Filter Saver Bag for Aquarium Filter, 4 by 8-Inch",5.99,107065,107065,Lee's Pet Products,,59316,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.3,0.6,4.3,0.5,6.84,N,16,0,Y
*010838130152,B005X06OCA,Animal Supply Company LE13015 Filter Saver Bag,19.63,10838130152,LE13015,Animal Supply Co.,,794317,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,10.93,N,2,0,N
*010838130251,B007PGEN00,Disposable Carbon Cartridge (Pack of 2),,,13025,LEES AQUARIUM & PET,,121643,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,4,0.6,6,0.05,8.68,Y,2,1,N
*700580005531,B0002APUT4,"Lee's Carbon Cartridge, Disposable, 2-Pack",3.99,13025,13025,Lee,,11749,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,4,0.6,5.1,0.1,5.15,Y,17,2,Y
*010838130251,B005X06PF6,U.g. Carbon Cartridge 2pk (mini & Standard),26.26,,B43ALE13025,Mojetto,,785629,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,15.95,N,3,0,N
*010838130251,B001D6WZ1W,Disposable Carbon Cartridge,,,MSSLE13025L01,LEE'S AQUARIUM & PET PRODUCT,,297117,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0.6,0.5,5.1,0.02,6.97,Y,4,1,N
*010838130282,B007PGEOBI,"U.G. CARBON CARTRIDGE 2PK (FISHBOWLS), 3 PACK, AQUARIUM, UG FILTERS & CARTRIDGES, LEE'S PET PRODUCT",,,ALE13028,U.G. CARBON CARTRIDGE 2PK (FISHBOWLS),,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,21.45,N,1,0,N
*010838130282,B0002APUUI,"Lee's Carbon Cartridge Bowl Filters, Disposable, 2-Pack",2.99,13028,13028,Lee,,47490,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.9,1,6.3,0.15,5.19,Y,9,3,Y
*010838130602,B003DI09Q6,Lee`s Aquarium 7in Complete Undergravel Uplift Tube,2.99,,010838130602,Lee's Aquarium,,33465,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0.9,0.1,2.7,0.02,6.31,Y,2,1,N
*010838133900,B007R55CL8,Fish & Aquatic Supplies Round Sponge Filter,24.33,,B43ALE13390,TDPS,,8177083,Home,1.06,0.96,1.00,0.02,3.04,0,0.15,6,1.1,9,0.1,6.7,Y,2,1,N
*010838133900,B0002APWBU,"Lee's Round Dual-Action Foam Filter, Fits up to 5-Gallon",10.99,13390,13390,Lee,,187782,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,6.1,0.8,8.8,0.15,10.2,Y,5,3,Y
*010838133900,B01CN919SM,Lee's Round Sponge Filter,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838134150,B01CN9119Y,Lee's Triple Flow Corner Filter Large Boxed,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838134150,B0002APX0U,"Lee's Triple-Flow Corner Filter, Large",10.99,13415,13415,Lee,,34066,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,4.6,4.6,6.6,0.4,8.59,Y,10,3,Y
*010838134303,B007B4WJ34,"QUICK & EASY CORNER FILTER - SMALL, 2 PACK, AQUARIUM, FILTER CARTRIDGES, LEE'S PET PRODUCTS",,,ALE13430,QUICK & EASY CORNER FILTER - SMALL,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*780231509281,B0002APX14,"Lee's Quick and Easy Corner Filter, Small",10.99,13430,13430,Lee,,69010,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,3.5,2.7,5.9,0.25,9.13,Y,5,2,Y
*010838141004,B0002APX5K,Lee's Pet Products ALE14100 2-Piece Card Plastic Tee for Aquarium Pumps,0.74,107097,107097,Lee's Pet Products,,161538,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,1.5,0.5,4,0.02,4.4,Y,16,3,Y
*010838141004,B00DDZ3HD6,Lee's Plastic Tee 2pc Blister Card,,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838141004,B00LRKPY1M,Plastic Tee (Pack of 5),,,14100,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,17.28,N,1,0,N
*010838141004,B005NACMT4,Plastic Tee for Fish Tanks,,,14100,Lee,,796896,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,6.2,N,4,0,N
*010838141004,B00BUFX7U4,Plastic Tee (2 Pack),3.16,,41014100,Lee,,838964,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,6.16,N,2,0,N
*010838141042,B004PBD7N2,Lee's Pet Products ALE141042 2-Way Card Plastic Valve for Aquarium Pumps,1.49,107099,107099,Lee's Pet Products,,122275,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3,0.4,3.5,0.02,4.52,Y,11,1,Y
*010838141042,B01CN8YY8K,Lee's Plastic 2-Way Valves (2/Cd),,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838141042,B005NACXDE,Lees Plastic Valve 2pk 2 Way,,,LE-14104,Lee,,978484,Automotive Parts and Accessories,1.06,0.50,1.00,0.00,2.56,0,0.15,1.2,0.3,1.3,0.02,5.68,Y,3,1,N
*010838141042,B00BUFX90W,Lee Two Way Plastic Valve Control Air flow High Quality Non Corrosive 2 Pack,3.04,,41014104,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,6.1,N,1,0,N
*010838145002,B004PBD6H4,Lee's Pet Products ALE14500 6-Card Airline Connectors for Aquarium Pumps,1.06,107104,107104,Lee's Pet Products,,124548,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2,1,5,0.02,3.82,Y,17,3,Y
*010838145002,B00BUFXB7S,"LEE'S AQUARIUM & PET PRODUCT - 2 pack - AIRLINE CONNECTORS 6/CD ""Ctg: AQUATIC PRODUCTS - AQUATICS - VALVES/CONNECTORS""",,10838145002,MSSLE14500L01,LEE'S AQUARIUM & PET PRODUCT,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838145002,B00DQV1MLQ,Lees Airline Connectors 6pk,17.3,,LE14500,LeeS Aquarium & Pet Product,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,22.65,N,2,0,N
*010838145040,B0002APXO6,"Lee's Mini Airline Tubing, 6-Foot w/4 Connectors",2.99,14504,14504,Lee,,138019,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.9,0.8,7.4,0.1,4.44,Y,7,3,Y
*010838145040,B007PGDL6C,"AIRLINE TUBING 6FT MINI WITH 4 CONNECTORS (CARDED), 3 PACK, AQUARIUM, TUBING, LEE'S PET PRODUCTS",,,ALE14504,AIRLINE TUBING 6FT MINI WITH 4 CONNECTORS (CARDED),,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,21.45,N,1,0,N
*010838145057,B0002APXOG,"Lee's Airline Tubing, 8-Foot, Standard",1.99,14505,14505,Lee,,28394,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.9,0.2,8.6,0.1,4.3,Y,26,2,Y
*010838145057,B007PGDHR0,"Aquarium Airline Tubing [Set of 3] Size: 96""",,,14505,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,10.77,N,2,0,N
*010838145057,B01CN8ZJPW,Lee's Airline Tubing 8ft (Carded),,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838160050,B0002APYRM,"Lee's Pet Products ALE16005 Rigid Tubing for Aquarium Pumps, 3/16-Inch by 3-Feet",0.89,107127,107127,Lee's Pet Products,,16287,Pet Products,4.09,2.06,0.00,0.00,6.15,0,0.15,0.2,0.2,36,0.05,8.05,Y,10,1,N
*010838160050,B01CN8ZVP0,"Thinwall Rigid Tubing 3/16"" X 3ft",,,,LEE'S PET PRODUCTS,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838160050,B00S6GNYIA,Thin Wall Rigid Tubing (Pack of 4),,,16005,Lee,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*010838160050,B007TTL4BO,Thin Wall Rigid Tubing,2.56,,16005,LeeS Aquarium & Pet Product,,269782,Pet Products,4.09,2.06,0.00,0.02,6.17,0,0.15,15,0.4,15,0.04,4.97,N,2,0,N
*010838160050,B004LO9M3C,"Thinwall Rigid Tubing Size: 0.19"" W x 36"" D",16.93,BC407437,010838160050,LeeS Aquarium & Pet Product,,284083,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,9.0,N,1,0,N
*010838160203,B005AU83RC,"Lee Rigid Tube, 7/16"" by 3'",,41016020,41016020,Lee,,,Pet Products,4.09,5.96,0.00,0.45,10.50,0,0.15,15,8,15,5,N/A,N,0,0,N
*010838160357,B0002APYSG,Lee's Thinwall Rigid Tubing 7/16in x 36in,4.54,,41016020,Lee,,288305,Lawn & Patio,1.06,3.51,1.00,0.00,5.57,0,0.15,0,0,0,5.16,3.16,N,2,0,N
